student_key,id_student,code_module,code_presentation,gender,region,imd_band_imputed,age_band,disability,gender_encoded,age_band_encoded,disability_encoded,education_encoded,imd_band_encoded,num_of_prev_attempts,studied_credits,n_assessments_submitted,avg_score,min_score,max_score,avg_days_early,std_score,submission_rate,at_risk
FFF_2014B_617010,617010,FFF,2014B,F,North Western Region,0-10%,0-35,N,0,0,0,2,0,0,60,2.0,64.0,64.0,64.0,1.0,0.0,1.0,1
FFF_2014B_617014,617014,FFF,2014B,M,North Region,0-10%,0-35,N,1,0,0,1,0,0,120,2.0,75.0,72.0,78.0,-4.0,4.242640687119285,1.0,0
FFF_2014B_617015,617015,FFF,2014B,F,London Region,40-50%,35-55,N,0,1,0,2,4,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_617018,617018,FFF,2014B,M,London Region,40-50%,0-35,N,1,0,0,1,4,0,60,2.0,61.0,50.0,72.0,4.5,15.556349186104045,1.0,1
FFF_2014B_617053,617053,FFF,2014B,M,West Midlands Region,20-30%,0-35,N,1,0,0,2,2,0,60,1.0,90.0,90.0,90.0,-7.0,0.0,0.5,1
FFF_2014B_617130,617130,FFF,2014B,M,Ireland,90-100%,0-35,N,1,0,0,2,9,0,90,2.0,89.0,86.0,92.0,-7.0,4.242640687119285,1.0,1
FFF_2014B_617201,617201,FFF,2014B,M,South West Region,90-100%,0-35,N,1,0,0,1,9,0,90,2.0,74.0,68.0,80.0,0.0,8.48528137423857,1.0,0
FFF_2014B_617212,617212,FFF,2014B,M,South Region,20-30%,0-35,N,1,0,0,2,2,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_617255,617255,FFF,2014B,M,London Region,10-20,0-35,N,1,0,0,1,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_617307,617307,FFF,2014B,F,East Anglian Region,20-30%,0-35,N,0,0,0,1,2,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_617318,617318,FFF,2014B,M,East Midlands Region,30-40%,0-35,Y,1,0,1,1,3,0,60,2.0,89.0,88.0,90.0,3.5,1.4142135623730951,1.0,0
FFF_2014B_617343,617343,FFF,2014B,M,London Region,70-80%,0-35,N,1,0,0,2,7,0,90,2.0,74.0,68.0,80.0,1.0,8.48528137423857,1.0,1
FFF_2014B_617358,617358,FFF,2014B,M,South East Region,20-30%,0-35,Y,1,0,1,2,2,0,60,2.0,92.0,90.0,94.0,2.5,2.8284271247461903,1.0,1
FFF_2014B_617382,617382,FFF,2014B,M,Scotland,10-20,0-35,N,1,0,0,1,1,0,60,2.0,92.0,88.0,96.0,-1.0,5.656854249492381,1.0,0
FFF_2014B_617406,617406,FFF,2014B,M,North Western Region,0-10%,0-35,N,1,0,0,1,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_617437,617437,FFF,2014B,M,South West Region,0-10%,0-35,N,1,0,0,2,0,0,60,2.0,82.0,82.0,82.0,0.5,0.0,1.0,1
FFF_2014B_617534,617534,FFF,2014B,F,East Midlands Region,60-70%,35-55,Y,0,1,1,1,6,0,60,2.0,90.0,90.0,90.0,-8.0,0.0,1.0,0
FFF_2014B_617535,617535,FFF,2014B,M,Yorkshire Region,20-30%,0-35,N,1,0,0,1,2,0,60,1.0,36.0,36.0,36.0,0.0,0.0,0.5,1
FFF_2014B_617540,617540,FFF,2014B,M,South Region,80-90%,0-35,N,1,0,0,2,8,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_617543,617543,FFF,2014B,M,East Anglian Region,0-10%,0-35,N,1,0,0,2,0,0,120,2.0,61.0,52.0,70.0,-1.5,12.727922061357855,1.0,1
FFF_2014B_617557,617557,FFF,2014B,F,South Region,30-40%,0-35,N,0,0,0,2,3,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_617564,617564,FFF,2014B,F,Wales,30-40%,35-55,N,0,1,0,1,3,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_617638,617638,FFF,2014B,M,Scotland,30-40%,0-35,N,1,0,0,1,3,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_617647,617647,FFF,2014B,M,London Region,0-10%,0-35,N,1,0,0,0,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_617678,617678,FFF,2014B,F,North Western Region,80-90%,0-35,N,0,0,0,2,8,0,60,2.0,80.0,78.0,82.0,-2.0,2.8284271247461903,1.0,0
FFF_2014B_617734,617734,FFF,2014B,M,South Region,60-70%,0-35,N,1,0,0,2,6,0,60,2.0,62.0,54.0,70.0,0.5,11.313708498984761,1.0,0
FFF_2014B_617740,617740,FFF,2014B,M,Wales,0-10%,0-35,N,1,0,0,2,0,0,60,2.0,79.0,78.0,80.0,9.0,1.4142135623730951,1.0,0
FFF_2014B_617751,617751,FFF,2014B,M,Scotland,10-20,0-35,N,1,0,0,3,1,0,60,2.0,73.0,70.0,76.0,0.0,4.242640687119285,1.0,0
FFF_2014B_617805,617805,FFF,2014B,M,North Region,10-20,0-35,N,1,0,0,1,1,0,60,2.0,81.0,74.0,88.0,6.0,9.899494936611665,1.0,0
FFF_2014B_617824,617824,FFF,2014B,F,East Anglian Region,10-20,0-35,N,0,0,0,1,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_617829,617829,FFF,2014B,M,South Region,90-100%,0-35,Y,1,0,1,2,9,0,60,2.0,86.0,76.0,96.0,1.0,14.142135623730951,1.0,0
FFF_2014B_617847,617847,FFF,2014B,M,East Anglian Region,30-40%,0-35,Y,1,0,1,1,3,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_617868,617868,FFF,2014B,M,East Anglian Region,70-80%,0-35,Y,1,0,1,1,7,0,120,2.0,85.0,84.0,86.0,8.0,1.4142135623730951,1.0,0
FFF_2014B_617945,617945,FFF,2014B,M,South East Region,20-30%,0-35,N,1,0,0,2,2,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_617965,617965,FFF,2014B,M,North Region,10-20,0-35,N,1,0,0,1,1,0,60,2.0,71.0,54.0,88.0,3.0,24.041630560342615,1.0,0
FFF_2014B_617976,617976,FFF,2014B,M,East Midlands Region,80-90%,0-35,N,1,0,0,2,8,0,60,2.0,99.0,98.0,100.0,3.0,1.4142135623730951,1.0,0
FFF_2014B_617998,617998,FFF,2014B,M,Ireland,10-20,35-55,N,1,1,0,2,1,0,60,2.0,76.0,70.0,82.0,2.0,8.48528137423857,1.0,0
FFF_2014B_618004,618004,FFF,2014B,M,Ireland,70-80%,0-35,N,1,0,0,1,7,0,60,2.0,79.0,76.0,82.0,2.0,4.242640687119285,1.0,0
FFF_2014B_618005,618005,FFF,2014B,M,Yorkshire Region,40-50%,0-35,N,1,0,0,1,4,0,60,2.0,85.0,84.0,86.0,1.0,1.4142135623730951,1.0,0
FFF_2014B_618015,618015,FFF,2014B,F,West Midlands Region,50-60%,0-35,N,0,0,0,2,5,0,60,2.0,81.0,70.0,92.0,3.0,15.556349186104045,1.0,0
FFF_2014B_618124,618124,FFF,2014B,M,South West Region,50-60%,0-35,N,1,0,0,1,5,0,60,2.0,64.0,50.0,78.0,1.0,19.79898987322333,1.0,1
FFF_2014B_618216,618216,FFF,2014B,F,South East Region,90-100%,0-35,N,0,0,0,2,9,0,60,2.0,89.0,82.0,96.0,1.0,9.899494936611665,1.0,0
FFF_2014B_618279,618279,FFF,2014B,M,North Western Region,0-10%,0-35,N,1,0,0,1,0,0,90,1.0,80.0,80.0,80.0,6.0,0.0,0.5,1
FFF_2014B_618280,618280,FFF,2014B,M,East Anglian Region,30-40%,35-55,N,1,1,0,2,3,0,60,2.0,94.0,88.0,100.0,1.5,8.48528137423857,1.0,0
FFF_2014B_618293,618293,FFF,2014B,M,West Midlands Region,30-40%,0-35,N,1,0,0,3,3,0,60,2.0,75.0,70.0,80.0,1.0,7.0710678118654755,1.0,0
FFF_2014B_618390,618390,FFF,2014B,M,Scotland,60-70%,0-35,N,1,0,0,1,6,0,75,2.0,72.0,58.0,86.0,-3.0,19.79898987322333,1.0,1
FFF_2014B_618397,618397,FFF,2014B,M,East Anglian Region,40-50%,0-35,N,1,0,0,3,4,0,60,2.0,70.0,70.0,70.0,4.0,0.0,1.0,0
FFF_2014B_618412,618412,FFF,2014B,M,Scotland,30-40%,0-35,N,1,0,0,2,3,0,60,2.0,72.0,64.0,80.0,4.5,11.313708498984761,1.0,0
FFF_2014B_618513,618513,FFF,2014B,M,Yorkshire Region,90-100%,0-35,N,1,0,0,2,9,0,60,2.0,72.0,68.0,76.0,1.0,5.656854249492381,1.0,0
FFF_2014B_618519,618519,FFF,2014B,F,Scotland,20-30%,35-55,N,0,1,0,2,2,0,60,2.0,89.0,88.0,90.0,0.5,1.4142135623730951,1.0,0
FFF_2014B_618590,618590,FFF,2014B,M,South Region,60-70%,0-35,Y,1,0,1,2,6,0,90,2.0,78.0,76.0,80.0,9.0,2.8284271247461903,1.0,0
FFF_2014B_618642,618642,FFF,2014B,F,London Region,20-30%,35-55,N,0,1,0,1,2,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_618662,618662,FFF,2014B,F,South East Region,0-10%,0-35,N,0,0,0,1,0,0,60,2.0,83.0,78.0,88.0,2.0,7.0710678118654755,1.0,1
FFF_2014B_618665,618665,FFF,2014B,M,South Region,10-20,0-35,N,1,0,0,1,1,0,90,2.0,51.0,42.0,60.0,0.0,12.727922061357855,1.0,1
FFF_2014B_618667,618667,FFF,2014B,M,Ireland,40-50%,0-35,N,1,0,0,1,4,0,60,2.0,73.0,64.0,82.0,1.0,12.727922061357855,1.0,1
FFF_2014B_618684,618684,FFF,2014B,M,North Region,40-50%,0-35,N,1,0,0,2,4,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_618744,618744,FFF,2014B,M,South East Region,40-50%,0-35,Y,1,0,1,1,4,0,90,1.0,94.0,94.0,94.0,5.0,0.0,0.5,1
FFF_2014B_618843,618843,FFF,2014B,M,East Anglian Region,50-60%,0-35,N,1,0,0,1,5,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_618848,618848,FFF,2014B,M,South West Region,70-80%,0-35,N,1,0,0,1,7,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_618875,618875,FFF,2014B,M,North Region,60-70%,0-35,N,1,0,0,2,6,0,60,2.0,86.0,84.0,88.0,2.0,2.8284271247461903,1.0,0
FFF_2014B_618903,618903,FFF,2014B,M,North Western Region,30-40%,0-35,N,1,0,0,2,3,0,120,1.0,90.0,90.0,90.0,-6.0,0.0,0.5,1
FFF_2014B_618914,618914,FFF,2014B,M,South West Region,90-100%,0-35,Y,1,0,1,1,9,0,60,2.0,89.0,88.0,90.0,1.0,1.4142135623730951,1.0,0
FFF_2014B_618925,618925,FFF,2014B,M,North Western Region,60-70%,0-35,N,1,0,0,2,6,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_618942,618942,FFF,2014B,M,North Region,10-20,0-35,N,1,0,0,1,1,0,90,1.0,72.0,72.0,72.0,2.0,0.0,0.5,1
FFF_2014B_619001,619001,FFF,2014B,M,Yorkshire Region,70-80%,0-35,N,1,0,0,1,7,0,120,2.0,71.0,70.0,72.0,1.0,1.4142135623730951,1.0,1
FFF_2014B_619112,619112,FFF,2014B,M,South Region,90-100%,0-35,N,1,0,0,2,9,0,60,1.0,90.0,90.0,90.0,0.0,0.0,0.5,1
FFF_2014B_619118,619118,FFF,2014B,M,Scotland,0-10%,0-35,N,1,0,0,2,0,0,60,1.0,70.0,70.0,70.0,0.0,0.0,0.5,1
FFF_2014B_619204,619204,FFF,2014B,F,South Region,60-70%,0-35,N,0,0,0,1,6,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_619205,619205,FFF,2014B,M,East Anglian Region,60-70%,0-35,N,1,0,0,1,6,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_619341,619341,FFF,2014B,F,Scotland,20-30%,0-35,N,0,0,0,1,2,0,60,2.0,81.0,80.0,82.0,1.0,1.4142135623730951,1.0,0
FFF_2014B_619410,619410,FFF,2014B,F,Wales,0-10%,0-35,N,0,0,0,1,0,0,90,2.0,85.0,80.0,90.0,0.0,7.0710678118654755,1.0,0
FFF_2014B_619461,619461,FFF,2014B,M,East Midlands Region,40-50%,0-35,N,1,0,0,2,4,0,60,2.0,91.0,88.0,94.0,6.5,4.242640687119285,1.0,0
FFF_2014B_619887,619887,FFF,2014B,M,East Midlands Region,50-60%,0-35,N,1,0,0,1,5,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_619921,619921,FFF,2014B,M,East Midlands Region,70-80%,0-35,N,1,0,0,1,7,0,120,2.0,78.0,70.0,86.0,4.0,11.313708498984761,1.0,1
FFF_2014B_619974,619974,FFF,2014B,M,Yorkshire Region,0-10%,35-55,Y,1,1,1,1,0,0,60,2.0,85.0,80.0,90.0,0.5,7.0710678118654755,1.0,1
FFF_2014B_620004,620004,FFF,2014B,M,Yorkshire Region,0-10%,0-35,Y,1,0,1,2,0,0,60,2.0,67.0,62.0,72.0,0.5,7.0710678118654755,1.0,1
FFF_2014B_620081,620081,FFF,2014B,M,East Midlands Region,90-100%,0-35,N,1,0,0,2,9,0,60,2.0,93.0,90.0,96.0,3.0,4.242640687119285,1.0,0
FFF_2014B_620112,620112,FFF,2014B,M,South East Region,60-70%,0-35,N,1,0,0,1,6,0,60,2.0,74.0,64.0,84.0,-10.0,14.142135623730951,1.0,1
FFF_2014B_620200,620200,FFF,2014B,M,South Region,90-100%,0-35,N,1,0,0,3,9,0,60,2.0,93.0,90.0,96.0,0.0,4.242640687119285,1.0,0
FFF_2014B_620277,620277,FFF,2014B,F,Ireland,30-40%,0-35,N,0,0,0,2,3,0,75,2.0,93.0,90.0,96.0,0.5,4.242640687119285,1.0,1
FFF_2014B_620320,620320,FFF,2014B,M,North Western Region,20-30%,0-35,Y,1,0,1,1,2,0,120,1.0,60.0,60.0,60.0,1.0,0.0,0.5,1
FFF_2014B_620337,620337,FFF,2014B,F,East Anglian Region,30-40%,35-55,N,0,1,0,3,3,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_620356,620356,FFF,2014B,M,North Region,10-20,0-35,N,1,0,0,2,1,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_620364,620364,FFF,2014B,M,East Anglian Region,90-100%,0-35,N,1,0,0,2,9,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_620399,620399,FFF,2014B,M,West Midlands Region,60-70%,0-35,N,1,0,0,2,6,0,60,1.0,84.0,84.0,84.0,0.0,0.0,0.5,1
FFF_2014B_620423,620423,FFF,2014B,M,London Region,20-30%,0-35,N,1,0,0,1,2,0,60,2.0,57.0,40.0,74.0,1.0,24.041630560342615,1.0,1
FFF_2014B_620430,620430,FFF,2014B,M,West Midlands Region,80-90%,0-35,N,1,0,0,2,8,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_620473,620473,FFF,2014B,M,East Anglian Region,50-60%,0-35,Y,1,0,1,2,5,0,60,2.0,87.0,80.0,94.0,4.0,9.899494936611665,1.0,0
FFF_2014B_620498,620498,FFF,2014B,F,South Region,40-50%,0-35,Y,0,0,1,1,4,0,90,1.0,22.0,22.0,22.0,0.0,0.0,0.5,1
FFF_2014B_620801,620801,FFF,2014B,M,Ireland,10-20,0-35,N,1,0,0,1,1,0,120,2.0,92.0,84.0,100.0,0.5,11.313708498984761,1.0,0
FFF_2014B_620819,620819,FFF,2014B,M,Ireland,60-70%,0-35,N,1,0,0,2,6,0,60,2.0,87.0,82.0,92.0,1.0,7.0710678118654755,1.0,0
FFF_2014B_620933,620933,FFF,2014B,M,London Region,10-20,0-35,N,1,0,0,2,1,0,60,1.0,30.0,30.0,30.0,0.0,0.0,0.5,1
FFF_2014B_621345,621345,FFF,2014B,M,North Western Region,0-10%,0-35,N,1,0,0,2,0,0,60,2.0,71.0,60.0,82.0,1.0,15.556349186104045,1.0,0
FFF_2014B_621370,621370,FFF,2014B,M,West Midlands Region,20-30%,0-35,N,1,0,0,2,2,0,60,2.0,69.0,62.0,76.0,-0.5,9.899494936611665,1.0,1
FFF_2014B_621433,621433,FFF,2014B,M,Scotland,50-60%,0-35,N,1,0,0,2,5,0,60,2.0,73.0,72.0,74.0,-17.5,1.4142135623730951,1.0,1
FFF_2014B_621436,621436,FFF,2014B,M,London Region,20-30%,0-35,N,1,0,0,2,2,0,60,2.0,73.0,72.0,74.0,9.5,1.4142135623730951,1.0,0
FFF_2014B_621441,621441,FFF,2014B,F,Yorkshire Region,20-30%,35-55,N,0,1,0,1,2,0,90,2.0,76.0,68.0,84.0,3.0,11.313708498984761,1.0,0
FFF_2014B_621464,621464,FFF,2014B,M,North Western Region,20-30%,0-35,N,1,0,0,2,2,0,120,2.0,63.0,62.0,64.0,-2.0,1.4142135623730951,1.0,1
FFF_2014B_621475,621475,FFF,2014B,M,Scotland,60-70%,0-35,N,1,0,0,1,6,0,120,2.0,70.0,70.0,70.0,1.0,0.0,1.0,0
FFF_2014B_621531,621531,FFF,2014B,M,London Region,50-60%,0-35,N,1,0,0,2,5,0,120,1.0,46.0,46.0,46.0,0.0,0.0,0.5,0
FFF_2014B_621580,621580,FFF,2014B,F,North Western Region,60-70%,0-35,N,0,0,0,2,6,0,60,2.0,71.0,64.0,78.0,0.0,9.899494936611665,1.0,0
FFF_2014B_621675,621675,FFF,2014B,M,South Region,0-10%,0-35,N,1,0,0,1,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_621682,621682,FFF,2014B,M,East Midlands Region,0-10%,35-55,N,1,1,0,1,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_621690,621690,FFF,2014B,M,South West Region,90-100%,0-35,N,1,0,0,2,9,0,60,1.0,84.0,84.0,84.0,0.0,0.0,0.5,1
FFF_2014B_621696,621696,FFF,2014B,M,London Region,40-50%,35-55,N,1,1,0,2,4,0,90,2.0,74.0,66.0,82.0,5.0,11.313708498984761,1.0,0
FFF_2014B_621698,621698,FFF,2014B,M,East Midlands Region,10-20,0-35,N,1,0,0,1,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_621722,621722,FFF,2014B,F,South West Region,30-40%,0-35,N,0,0,0,3,3,0,90,2.0,90.0,90.0,90.0,0.5,0.0,1.0,0
FFF_2014B_621741,621741,FFF,2014B,M,Yorkshire Region,20-30%,0-35,N,1,0,0,1,2,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_621881,621881,FFF,2014B,M,Yorkshire Region,30-40%,0-35,N,1,0,0,2,3,0,60,2.0,83.0,82.0,84.0,1.0,1.4142135623730951,1.0,0
FFF_2014B_621909,621909,FFF,2014B,M,East Midlands Region,70-80%,0-35,N,1,0,0,2,7,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_621952,621952,FFF,2014B,M,East Anglian Region,40-50%,0-35,N,1,0,0,1,4,0,60,2.0,91.0,90.0,92.0,1.0,1.4142135623730951,1.0,0
FFF_2014B_621971,621971,FFF,2014B,F,South Region,10-20,0-35,N,0,0,0,2,1,0,60,2.0,76.0,74.0,78.0,1.5,2.8284271247461903,1.0,0
FFF_2014B_621990,621990,FFF,2014B,M,West Midlands Region,40-50%,0-35,N,1,0,0,1,4,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_621998,621998,FFF,2014B,M,South West Region,70-80%,0-35,N,1,0,0,1,7,0,60,2.0,90.0,88.0,92.0,1.0,2.8284271247461903,1.0,0
FFF_2014B_622038,622038,FFF,2014B,F,North Western Region,50-60%,35-55,N,0,1,0,3,5,0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_622096,622096,FFF,2014B,M,South Region,90-100%,35-55,Y,1,1,1,1,9,0,60,2.0,88.0,84.0,92.0,1.0,5.656854249492381,1.0,0
FFF_2014B_622130,622130,FFF,2014B,F,Yorkshire Region,10-20,0-35,N,0,0,0,2,1,0,120,2.0,68.0,64.0,72.0,-6.5,5.656854249492381,1.0,1
FFF_2014B_622164,622164,FFF,2014B,M,Yorkshire Region,20-30%,0-35,N,1,0,0,2,2,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_622218,622218,FFF,2014B,M,North Region,10-20,0-35,N,1,0,0,2,1,0,60,2.0,40.0,26.0,54.0,3.0,19.79898987322333,1.0,1
FFF_2014B_622239,622239,FFF,2014B,M,Yorkshire Region,0-10%,0-35,N,1,0,0,1,0,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_622278,622278,FFF,2014B,M,South Region,30-40%,0-35,N,1,0,0,1,3,0,90,2.0,74.0,72.0,76.0,1.0,2.8284271247461903,1.0,0
FFF_2014B_622374,622374,FFF,2014B,M,North Western Region,60-70%,35-55,N,1,1,0,3,6,0,60,2.0,96.0,92.0,100.0,8.0,5.656854249492381,1.0,0
FFF_2014B_622392,622392,FFF,2014B,M,North Region,10-20,0-35,N,1,0,0,0,1,0,120,2.0,82.0,78.0,86.0,2.5,5.656854249492381,1.0,1
FFF_2014B_622430,622430,FFF,2014B,M,London Region,0-10%,0-35,N,1,0,0,1,0,0,120,2.0,56.0,50.0,62.0,1.0,8.48528137423857,1.0,1
FFF_2014B_622442,622442,FFF,2014B,F,London Region,20-30%,0-35,N,0,0,0,2,2,0,60,2.0,74.0,68.0,80.0,0.0,8.48528137423857,1.0,0
FFF_2014B_622639,622639,FFF,2014B,F,South West Region,20-30%,0-35,N,0,0,0,1,2,0,90,2.0,72.0,68.0,76.0,0.5,5.656854249492381,1.0,1
FFF_2014B_622686,622686,FFF,2014B,M,South Region,50-60%,0-35,N,1,0,0,1,5,0,60,2.0,80.0,78.0,82.0,1.0,2.8284271247461903,1.0,0
FFF_2014B_622701,622701,FFF,2014B,M,North Western Region,10-20,0-35,Y,1,0,1,2,1,0,90,2.0,68.0,66.0,70.0,1.0,2.8284271247461903,1.0,0
FFF_2014B_622859,622859,FFF,2014B,M,East Anglian Region,60-70%,0-35,N,1,0,0,1,6,0,60,2.0,68.0,54.0,82.0,1.0,19.79898987322333,1.0,0
FFF_2014B_622894,622894,FFF,2014B,M,East Anglian Region,40-50%,0-35,N,1,0,0,1,4,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_622897,622897,FFF,2014B,M,London Region,10-20,0-35,N,1,0,0,2,1,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_622899,622899,FFF,2014B,M,London Region,30-40%,35-55,N,1,1,0,4,3,0,90,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1
FFF_2014B_622918,622918,FFF,2014B,M,South East Region,50-60%,0-35,Y,1,0,1,1,5,0,60,1.0,66.0,66.0,66.0,2.0,0.0,0.5,1
FFF_2014B_622935,622935,FFF,2014B,M,London Region,20-30%,0-35,N,1,0,0,1,2,0,60,2.0,76.0,76.0,76.0,1.5,0.0,1.0,0
FFF_2014B_622976,622976,FFF,2014B,M,South East Region,80-90%,0-35,N,1,0,0,1,8,0,60,2.0,89.0,86.0,92.0,-2.0,4.242640687119285,1.0,0
FFF_2014B_623138,623138,FFF,2014B,M,Wales,60-70%,0-35,N,1,0,0,1,6,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_623180,623180,FFF,2014B,M,West Midlands Region,60-70%,0-35,N,1,0,0,1,6,0,90,2.0,39.0,0.0,78.0,0.5,55.154328932550705,1.0,0
FFF_2014B_623232,623232,FFF,2014B,M,South West Region,30-40%,0-35,Y,1,0,1,1,3,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_623263,623263,FFF,2014B,M,East Midlands Region,80-90%,0-35,N,1,0,0,1,8,0,120,2.0,64.0,58.0,70.0,2.5,8.48528137423857,1.0,1
FFF_2014B_623314,623314,FFF,2014B,M,North Western Region,80-90%,35-55,N,1,1,0,1,8,0,90,2.0,100.0,100.0,100.0,6.0,0.0,1.0,0
FFF_2014B_623326,623326,FFF,2014B,M,South Region,80-90%,0-35,N,1,0,0,2,8,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_623352,623352,FFF,2014B,M,East Anglian Region,50-60%,0-35,N,1,0,0,1,5,0,150,1.0,68.0,68.0,68.0,-7.0,0.0,0.5,1
FFF_2014B_623366,623366,FFF,2014B,M,South West Region,30-40%,0-35,N,1,0,0,1,3,0,60,2.0,75.0,72.0,78.0,6.5,4.242640687119285,1.0,1
FFF_2014B_623419,623419,FFF,2014B,M,North Region,10-20,0-35,N,1,0,0,1,1,0,90,1.0,64.0,64.0,64.0,1.0,0.0,0.5,1
FFF_2014B_623433,623433,FFF,2014B,F,East Midlands Region,90-100%,0-35,N,0,0,0,1,9,0,60,2.0,78.0,70.0,86.0,2.5,11.313708498984761,1.0,0
FFF_2014B_623438,623438,FFF,2014B,F,South Region,50-60%,35-55,N,0,1,0,2,5,0,60,2.0,71.0,62.0,80.0,3.0,12.727922061357855,1.0,0
FFF_2014B_623456,623456,FFF,2014B,M,East Anglian Region,0-10%,0-35,N,1,0,0,2,0,0,90,1.0,90.0,90.0,90.0,-2.0,0.0,0.5,1
FFF_2014B_623474,623474,FFF,2014B,M,North Western Region,60-70%,0-35,N,1,0,0,1,6,0,60,1.0,88.0,88.0,88.0,0.0,0.0,0.5,1
FFF_2014B_623496,623496,FFF,2014B,M,East Anglian Region,40-50%,0-35,N,1,0,0,1,4,0,60,2.0,73.0,60.0,86.0,0.0,18.384776310850235,1.0,1
FFF_2014B_623537,623537,FFF,2014B,M,Scotland,30-40%,35-55,N,1,1,0,3,3,0,60,2.0,92.0,90.0,94.0,5.0,2.8284271247461903,1.0,0
FFF_2014B_623542,623542,FFF,2014B,M,North Western Region,0-10%,0-35,Y,1,0,1,1,0,0,90,2.0,88.0,82.0,94.0,1.5,8.48528137423857,1.0,1
FFF_2014B_623554,623554,FFF,2014B,M,Scotland,20-30%,0-35,N,1,0,0,1,2,0,60,2.0,72.0,70.0,74.0,1.5,2.8284271247461903,1.0,1
FFF_2014B_623568,623568,FFF,2014B,F,East Midlands Region,10-20,0-35,N,0,0,0,1,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_623579,623579,FFF,2014B,M,North Western Region,30-40%,0-35,N,1,0,0,2,3,0,60,2.0,65.0,64.0,66.0,-2.5,1.4142135623730951,1.0,0
FFF_2014B_623687,623687,FFF,2014B,F,South East Region,60-70%,0-35,N,0,0,0,2,6,0,90,2.0,88.0,80.0,96.0,6.0,11.313708498984761,1.0,0
FFF_2014B_623786,623786,FFF,2014B,M,London Region,30-40%,0-35,N,1,0,0,2,3,0,90,2.0,57.0,38.0,76.0,0.0,26.870057685088806,1.0,1
FFF_2014B_623917,623917,FFF,2014B,M,South Region,30-40%,35-55,N,1,1,0,1,3,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF_2014B_623924,623924,FFF,2014B,M,North Region,30-40%,0-35,N,1,0,0,1,3,0,60,2.0,89.0,84.0,94.0,0.5,7.0710678118654755,1.0,0
